ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A2H_061_Line_Y_500m,MOD17A2H_061_Sample_X_500m,MOD17A2H_061_Gpp_500m,MOD17A2H_061_Psn_QC_500m,MOD17A2H_061_Psn_QC_500m_bitmask,MOD17A2H_061_Psn_QC_500m_MODLAND,MOD17A2H_061_Psn_QC_500m_MODLAND_Description,MOD17A2H_061_Psn_QC_500m_Sensor,MOD17A2H_061_Psn_QC_500m_Sensor_Description,MOD17A2H_061_Psn_QC_500m_DeadDetector,MOD17A2H_061_Psn_QC_500m_DeadDetector_Description,MOD17A2H_061_Psn_QC_500m_CloudState,MOD17A2H_061_Psn_QC_500m_CloudState_Description,MOD17A2H_061_Psn_QC_500m_SCF_QC,MOD17A2H_061_Psn_QC_500m_SCF_QC_Description
acebozem,45.66,-111.07,2021-07-12,h10v04,1041.0,569.0,0.0477,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-07-20,h10v04,1041.0,569.0,0.0394,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-07-28,h10v04,1041.0,569.0,0.0296,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-08-05,h10v04,1041.0,569.0,0.0302,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-08-13,h10v04,1041.0,569.0,0.0213,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-08-21,h10v04,1041.0,569.0,0.0281,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-08-29,h10v04,1041.0,569.0,0.0324,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-09-06,h10v04,1041.0,569.0,0.0274,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-09-14,h10v04,1041.0,569.0,0.0161,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-09-22,h10v04,1041.0,569.0,0.0175,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-09-30,h10v04,1041.0,569.0,0.0132,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-10-08,h10v04,1041.0,569.0,0.0044,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
acebozem,45.66,-111.07,2021-10-16,h10v04,1041.0,569.0,0.0061,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-10-24,h10v04,1041.0,569.0,0.0048,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebozem,45.66,-111.07,2021-11-01,h10v04,1041.0,569.0,0.0027,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-11-09,h10v04,1041.0,569.0,0.003,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
acebozem,45.66,-111.07,2021-11-17,h10v04,1041.0,569.0,0.0009,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2021-11-25,h10v04,1041.0,569.0,0.002,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebozem,45.66,-111.07,2021-12-03,h10v04,1041.0,569.0,0.0006,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
acebozem,45.66,-111.07,2021-12-11,h10v04,1041.0,569.0,0.0002,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
acebozem,45.66,-111.07,2021-12-19,h10v04,1041.0,569.0,0.0,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
acebozem,45.66,-111.07,2021-12-27,h10v04,1041.0,569.0,0.0,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
acebozem,45.66,-111.07,2022-01-01,h10v04,1041.0,569.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
acebozem,45.66,-111.07,2022-01-09,h10v04,1041.0,569.0,0.0,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
acebozem,45.66,-111.07,2022-01-17,h10v04,1041.0,569.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
acebozem,45.66,-111.07,2022-01-25,h10v04,1041.0,569.0,0.0,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
acebozem,45.66,-111.07,2022-02-02,h10v04,1041.0,569.0,0.0001,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
acebozem,45.66,-111.07,2022-02-10,h10v04,1041.0,569.0,0.0002,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
acebozem,45.66,-111.07,2022-02-18,h10v04,1041.0,569.0,0.0002,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
acebozem,45.66,-111.07,2022-02-26,h10v04,1041.0,569.0,0.0007,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
acebozem,45.66,-111.07,2022-03-06,h10v04,1041.0,569.0,0.0004,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
acebozem,45.66,-111.07,2022-03-14,h10v04,1041.0,569.0,0.0014,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2022-03-22,h10v04,1041.0,569.0,0.0025,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2022-03-30,h10v04,1041.0,569.0,0.0014,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2022-04-07,h10v04,1041.0,569.0,0.0016,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2022-04-15,h10v04,1041.0,569.0,0.0023,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebozem,45.66,-111.07,2022-04-23,h10v04,1041.0,569.0,0.0032,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2022-05-01,h10v04,1041.0,569.0,0.0105,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2022-05-09,h10v04,1041.0,569.0,0.0099,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebozem,45.66,-111.07,2022-05-17,h10v04,1041.0,569.0,0.0157,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-01-01,h10v04,928.0,1110.0,0.0005,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
acebroad,46.13,-108.76,2021-01-09,h10v04,928.0,1110.0,0.0007,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
acebroad,46.13,-108.76,2021-01-17,h10v04,928.0,1110.0,0.0004,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebroad,46.13,-108.76,2021-01-25,h10v04,928.0,1110.0,0.0005,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebroad,46.13,-108.76,2021-02-02,h10v04,928.0,1110.0,0.0004,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-02-10,h10v04,928.0,1110.0,0.0,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
acebroad,46.13,-108.76,2021-02-18,h10v04,928.0,1110.0,0.0005,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
acebroad,46.13,-108.76,2021-02-26,h10v04,928.0,1110.0,0.0015,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
acebroad,46.13,-108.76,2021-03-06,h10v04,928.0,1110.0,0.0022,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-03-14,h10v04,928.0,1110.0,0.0022,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-03-22,h10v04,928.0,1110.0,0.0024,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebroad,46.13,-108.76,2021-03-30,h10v04,928.0,1110.0,0.0039,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-04-07,h10v04,928.0,1110.0,0.0029,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-04-15,h10v04,928.0,1110.0,0.0032,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-04-23,h10v04,928.0,1110.0,0.0061,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-05-01,h10v04,928.0,1110.0,0.0107,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-05-09,h10v04,928.0,1110.0,0.0162,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-05-17,h10v04,928.0,1110.0,0.0111,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-05-25,h10v04,928.0,1110.0,0.0217,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-06-02,h10v04,928.0,1110.0,0.0238,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-06-10,h10v04,928.0,1110.0,0.0189,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-06-18,h10v04,928.0,1110.0,0.0168,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-06-26,h10v04,928.0,1110.0,0.0168,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-07-04,h10v04,928.0,1110.0,0.011,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-07-12,h10v04,928.0,1110.0,0.0079,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-07-20,h10v04,928.0,1110.0,0.0054,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-07-28,h10v04,928.0,1110.0,0.0067,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-08-05,h10v04,928.0,1110.0,0.0068,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-08-13,h10v04,928.0,1110.0,0.0054,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-08-21,h10v04,928.0,1110.0,0.0073,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-08-29,h10v04,928.0,1110.0,0.0105,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-09-06,h10v04,928.0,1110.0,0.0103,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-09-14,h10v04,928.0,1110.0,0.0102,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-09-22,h10v04,928.0,1110.0,0.0092,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-09-30,h10v04,928.0,1110.0,0.0073,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-10-08,h10v04,928.0,1110.0,0.0033,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-10-16,h10v04,928.0,1110.0,0.0058,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-10-24,h10v04,928.0,1110.0,0.0031,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-11-01,h10v04,928.0,1110.0,0.0035,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-11-09,h10v04,928.0,1110.0,0.0031,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebroad,46.13,-108.76,2021-11-17,h10v04,928.0,1110.0,0.0013,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-11-25,h10v04,928.0,1110.0,0.0014,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebroad,46.13,-108.76,2021-12-03,h10v04,928.0,1110.0,0.0003,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-12-11,h10v04,928.0,1110.0,0.0003,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2021-12-19,h10v04,928.0,1110.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
acebroad,46.13,-108.76,2021-12-27,h10v04,928.0,1110.0,0.0,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
acebroad,46.13,-108.76,2022-01-01,h10v04,928.0,1110.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
acebroad,46.13,-108.76,2022-01-09,h10v04,928.0,1110.0,0.0008,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
acebroad,46.13,-108.76,2022-01-17,h10v04,928.0,1110.0,0.0004,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebroad,46.13,-108.76,2022-01-25,h10v04,928.0,1110.0,0.0006,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2022-02-02,h10v04,928.0,1110.0,0.0008,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebroad,46.13,-108.76,2022-02-10,h10v04,928.0,1110.0,0.0008,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2022-02-18,h10v04,928.0,1110.0,0.0003,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebroad,46.13,-108.76,2022-02-26,h10v04,928.0,1110.0,0.0012,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
acebroad,46.13,-108.76,2022-03-06,h10v04,928.0,1110.0,0.0021,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
acebroad,46.13,-108.76,2022-03-14,h10v04,928.0,1110.0,0.003,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
acebroad,46.13,-108.76,2022-03-22,h10v04,928.0,1110.0,0.0032,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
